right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder,x_left_shoulder_left_wrist,y_left_shoulder_left_wrist,z_left_shoulder_left_wrist,x_right_shoulder_right_wrist,y_right_shoulder_right_wrist,z_right_shoulder_right_wrist,x_left_hip_left_ankle,y_left_hip_left_ankle,z_left_hip_left_ankle,x_right_hip_right_ankle,y_right_hip_right_ankle,z_right_hip_right_ankle,x_left_hip_left_wrist,y_left_hip_left_wrist,z_left_hip_left_wrist,x_right_hip_right_wrist,y_right_hip_right_wrist,z_right_hip_right_wrist,x_left_shoulder_left_ankle,y_left_shoulder_left_ankle,z_left_shoulder_left_ankle,x_right_shoulder_right_ankle,y_right_shoulder_right_ankle,z_right_shoulder_right_ankle,x_left_hip_right_wrist,y_left_hip_right_wrist,z_left_hip_right_wrist,x_right_hip_left_wrist,y_right_hip_left_wrist,z_right_hip_left_wrist,x_left_elbow_right_elbow,y_left_elbow_right_elbow,z_left_elbow_right_elbow,x_left_knee_right_knee,y_left_knee_right_knee,z_left_knee_right_knee,x_left_wrist_right_wrist,y_left_wrist_right_wrist,z_left_wrist_right_wrist,x_left_ankle_right_ankle,y_left_ankle_right_ankle,z_left_ankle_right_ankle
87.61828512213023,100.77232379881497,7.0269577948582205,48.67979993564204,53.84555158144883,91.19926922256803,69.24234615393925,-0.0015099048614501953,-0.09325674176216125,-0.027083680033683777,0.03234565258026123,-0.11532878875732422,0.020900525152683258,0.17525207996368408,0.033109307289123535,-0.19251403957605362,0.16399163007736206,0.04838508367538452,-0.16093451529741287,-0.05865061283111572,-0.2795073091983795,0.16134397685527802,-0.04999136924743652,-0.2971261143684387,0.1605813205242157,0.2323927879333496,0.2193598747253418,-0.3809416964650154,0.24632865190505981,0.23018240928649902,-0.3006153106689453,-0.08328306674957275,-0.26850926876068115,0.007977522909641266,-0.025358915328979492,-0.3081241548061371,0.31394777446985245,-0.0576801598072052,0.04083886742591858,-0.26763160713016987,-0.039539992809295654,0.025968194007873535,-0.13273943029344082,-0.02463245391845703,0.010998040437698364,-0.15336645394563675,-0.04455214738845825,0.043892621994018555,-0.12102427333593369
86.6087306267121,99.65240840266101,7.294925491481688,47.85845906469183,54.256265196970354,88.70132429428207,68.00806779515608,4.416704177856445e-05,-0.0923546552658081,-0.07213976979255676,0.03338494896888733,-0.11799594759941101,0.035150196403265,0.17400869727134705,0.029614567756652832,-0.23970767110586166,0.15895342826843262,0.04585278034210205,-0.19971157610416412,-0.05928385257720947,-0.2779392600059509,0.13135602325201035,-0.051871150732040405,-0.2998529374599457,0.17779770493507385,0.23333671689033508,0.21519917249679565,-0.44320346415042877,0.24420952796936035,0.22770977020263672,-0.342359084635973,-0.08315920829772949,-0.27041539549827576,-0.00280066579580307,-0.027995795011520386,-0.30737680196762085,0.31195439398288727,-0.05293428897857666,0.039479613304138184,-0.28666030149906874,-0.04019588232040405,0.02682638168334961,-0.16263492964208126,-0.02387535572052002,0.007523864507675171,-0.13415668904781342,-0.046343326568603516,0.04567575454711914,-0.14060227572917938
87.79666797543288,99.25945009823245,7.179374986984822,48.07037797265215,54.768780660990046,90.29032121273804,67.22071262337226,-9.143352508544922e-05,-0.09060975909233093,-0.04361504316329956,0.029993057250976562,-0.11960986256599426,0.023092444986104965,0.1739039421081543,0.030551910400390625,-0.18537065386772156,0.15667316317558289,0.044548988342285156,-0.14820528775453568,-0.06144043803215027,-0.2743692696094513,0.1213272213935852,-0.05876752734184265,-0.29934588074684143,0.1499512940645218,0.23525294661521912,0.214311420917511,-0.3503129184246063,0.2454337477684021,0.22428500652313232,-0.2750641368329525,-0.08945304155349731,-0.2679448425769806,-0.02479005604982376,-0.030754923820495605,-0.30577030777931213,0.29606857150793076,-0.056063950061798096,0.039788663387298584,-0.26760342507623136,-0.0408710241317749,0.02939063310623169,-0.15797180496156216,-0.028012603521347046,0.006424427032470703,-0.14611727744340897,-0.047916293144226074,0.04539811611175537,-0.13757598400115967
92.7645604074018,105.37586385313354,7.240137939133134,48.07380799596374,55.40759504850139,94.84879329950314,70.83524070734381,-0.00293731689453125,-0.09514561295509338,-0.022540658712387085,0.023186206817626953,-0.12124219536781311,0.03558235615491867,0.17445158958435059,0.030739188194274902,-0.15022719651460648,0.1561557650566101,0.04405617713928223,-0.11107861995697021,-0.06744864583015442,-0.2653959095478058,0.11782865971326828,-0.06821572780609131,-0.29285261034965515,0.1510956585407257,0.23896291851997375,0.2009894847869873,-0.29059651494026184,0.24755769968032837,0.21566659212112427,-0.22659192234277725,-0.09908193349838257,-0.2603106200695038,-0.016445882618427277,-0.03658244013786316,-0.29793789982795715,0.28537020087242126,-0.059496015310287476,0.04097253084182739,-0.24521892506163567,-0.04089701175689697,0.02901512384414673,-0.15896074706688523,-0.03163328766822815,0.005085289478302002,-0.13427454233169556,-0.04916203022003174,0.04585897922515869,-0.12839296460151672
96.746503129288,109.9050084137373,6.745559309653648,48.659468078636756,55.83419119012225,98.50922073401023,73.16293487747845,-0.007684916257858276,-0.09710350632667542,-0.032559335231781006,0.017667770385742188,-0.12154620885848999,0.03476438671350479,0.17524626851081848,0.031186163425445557,-0.1511405184864998,0.15681666135787964,0.043153584003448486,-0.11436627060174942,-0.0755465030670166,-0.25809237360954285,0.10341622680425644,-0.07839727401733398,-0.28484857082366943,0.1457720622420311,0.2431078553199768,0.192175030708313,-0.28711608052253723,0.2528817057609558,0.20645594596862793,-0.22537394613027573,-0.10951736569404602,-0.2520396113395691,-0.006310470402240753,-0.044426411390304565,-0.2909013330936432,0.2554987594485283,-0.06109681725502014,0.04197254776954651,-0.2218832023208961,-0.03932225704193115,0.029465794563293457,-0.14772265497595072,-0.03397086262702942,0.006052762269973755,-0.10972669720649719,-0.04954969882965088,0.04477638006210327,-0.11530828475952148
103.16231395444832,116.18898864346156,6.898032655416861,49.334247675547026,56.30888693405272,106.77517347957587,75.39733602691894,-0.012239009141921997,-0.09945428371429443,-0.05326053500175476,0.014337897300720215,-0.1232488751411438,0.06486285105347633,0.17578795552253723,0.028242647647857666,-0.15754690021276474,0.15830105543136597,0.04250293970108032,-0.1312265694141388,-0.08153015375137329,-0.24720680713653564,0.09173329919576645,-0.08527466654777527,-0.27627986669540405,0.18847136944532394,0.24507910013198853,0.17599517107009888,-0.30254073441028595,0.25791361927986145,0.19553393125534058,-0.2548350878059864,-0.11756116151809692,-0.24350136518478394,0.04312752187252045,-0.049243658781051636,-0.27998530864715576,0.23707714676856995,-0.0652223527431488,0.04159989953041077,-0.18227804824709892,-0.04022699594497681,0.030480027198791504,-0.14196689892560244,-0.03603100776672363,0.003705441951751709,-0.048605777323246,-0.04977339506149292,0.04703879356384277,-0.11902351677417755
103.55760030517104,119.82041766402148,7.225260484055965,49.66142139507139,55.988708250081324,108.40684816662028,76.7686772174469,-0.019507259130477905,-0.102174311876297,-0.040668874979019165,0.011504054069519043,-0.12361127138137817,0.07908013463020325,0.17587652802467346,0.0267600417137146,-0.1490534171462059,0.1592089831829071,0.041954874992370605,-0.1297217309474945,-0.092139333486557,-0.2399400770664215,0.11168405413627625,-0.09220868349075317,-0.2656289339065552,0.21540126204490662,0.24850860238075256,0.1645258069038391,-0.3014063462615013,0.2629217207431793,0.1839725375175476,-0.2660428583621979,-0.1254730224609375,-0.23396384716033936,0.07106152176856995,-0.05887499451637268,-0.27160516381263733,0.2560237944126129,-0.06345760822296143,0.046092987060546875,-0.17862658575177193,-0.04178762435913086,0.03144925832748413,-0.1410374278202653,-0.03333368897438049,0.005976229906082153,-0.0406225323677063,-0.049931883811950684,0.046859920024871826,-0.12500805407762527
104.06650984809026,119.89978627973674,6.950512751987744,49.58099283380948,55.42390108469925,108.01274827897763,75.79980267787295,-0.017791330814361572,-0.10165584087371826,-0.04621465504169464,0.012269169092178345,-0.12458431720733643,0.0762116052210331,0.17456355690956116,0.02694880962371826,-0.14884962141513824,0.15933194756507874,0.04318302869796753,-0.1347605586051941,-0.09164994955062866,-0.23649609088897705,0.10418795794248581,-0.09278997778892517,-0.26141154766082764,0.2109801173210144,0.24842217564582825,0.16178905963897705,-0.2992522343993187,0.26439109444618225,0.18001025915145874,-0.2695290707051754,-0.1259327232837677,-0.22947394847869873,0.06604624539613724,-0.05850720405578613,-0.26843369007110596,0.24912182986736298,-0.06200185418128967,0.04565387964248657,-0.17421836405992508,-0.04108613729476929,0.032496511936187744,-0.14557876717299223,-0.03428277373313904,0.00702214241027832,-0.03814171254634857,-0.04837435483932495,0.048171818256378174,-0.13084480911493301
106.23069806698675,121.15053979044582,6.8742045724841185,49.754742162314976,55.45991738971708,107.80132270788357,72.03620282955177,-0.019328266382217407,-0.10115194320678711,-0.018168136477470398,0.007956743240356445,-0.12430933117866516,0.0920981913805008,0.175130695104599,0.026858747005462646,-0.15264975279569626,0.15990981459617615,0.04322326183319092,-0.1269979551434517,-0.0970224142074585,-0.22290754318237305,0.16095944494009018,-0.09913241863250732,-0.2534954845905304,0.25166619569063187,0.2528248429298401,0.14861434698104858,-0.33177733421325684,0.2669989764690399,0.17240941524505615,-0.28656595945358276,-0.13267147541046143,-0.2221669852733612,0.10610929876565933,-0.0634833574295044,-0.25423604249954224,0.3065163418650627,-0.05939978361129761,0.04344406723976135,-0.181144580245018,-0.041034162044525146,0.03230172395706177,-0.12543838657438755,-0.03564906120300293,0.0007405579090118408,-0.05485014617443085,-0.04875993728637695,0.04769301414489746,-0.11990509927272797
108.21984880009927,120.66261908894734,6.96818562070219,49.72371186833461,55.17177283422181,103.28298741855781,62.328830088057686,-0.025044918060302734,-0.09707391262054443,-0.004232615232467651,0.0033167004585266113,-0.12104827165603638,0.13222210109233856,0.1760614514350891,0.024458765983581543,-0.15535694360733032,0.16043078899383545,0.04276365041732788,-0.1267903596162796,-0.10793131589889526,-0.206287682056427,0.17897341400384903,-0.10751870274543762,-0.23775798082351685,0.2934502810239792,0.25894784927368164,0.1336725354194641,-0.338562972843647,0.2712661921977997,0.15947335958480835,-0.2880185395479202,-0.14066657423973083,-0.20953422784805298,0.1476844623684883,-0.07478344440460205,-0.23451143503189087,0.3247392326593399,-0.05809783935546875,0.04031980037689209,-0.1793254241347313,-0.04103511571884155,0.031288206577301025,-0.11916503682732582,-0.03273525834083557,-0.0032465457916259766,-0.03128895163536072,-0.048778533935546875,0.046528637409210205,-0.11719923466444016
